#{"t_start": 1668544598.6380892, "env_id": "DeepRMSA-v0"}
r,l,t,episode_service_blocking_rate,episode_bit_rate_blocking_rate
20,50,1157.031514,0.3,0.3212161269001983
18,50,1159.354284,0.32,0.40997331861256786
26,50,1161.573249,0.24,0.32300008611039355
14,50,1163.968602,0.36,0.4438030263272982
24,50,1166.203328,0.26,0.32385368366821227
16,50,1170.268339,0.34,0.3944596176355833
32,50,1173.055665,0.18,0.19908550525834476
18,50,1175.366532,0.32,0.39391506067094934
20,50,1177.671069,0.3,0.3493514976206028
14,50,1180.015119,0.36,0.46171650773076567
22,50,1182.265394,0.28,0.41411889596602974
10,50,1184.667694,0.4,0.45529522024367386
0,50,1187.219305,0.5,0.591671377426041
20,50,1189.557991,0.3,0.35915429599640125
26,50,1191.836777,0.24,0.24443984690183096
18,50,1194.17319,0.32,0.34006342494714586
28,50,1197.113548,0.22,0.2661498708010336
26,50,1201.093092,0.24,0.270898453153803
-4,50,1203.697062,0.54,0.5963994856408058
10,50,1206.155039,0.4,0.5113556338028169
8,50,1208.603985,0.42,0.5320587744197696
22,50,1210.997678,0.28,0.3402227255568139
14,50,1213.376646,0.36,0.4857905982905983
12,50,1215.785714,0.38,0.45821450177167056
20,50,1218.116203,0.3,0.35883195987101396
12,50,1220.642331,0.38,0.47198945485359195
2,50,1223.146533,0.48,0.5608446986361637
20,50,1225.486822,0.3,0.37199776577918453
4,50,1228.109441,0.46,0.5780727812848124
8,50,1230.614512,0.42,0.5229889959907873
18,50,1232.972668,0.32,0.38705623625510527
18,50,1235.332366,0.32,0.41816870944484497
10,50,1237.824102,0.4,0.4602531226735048
12,50,1241.923443,0.38,0.41507024265644954
12,50,1245.106287,0.38,0.5380281690140845
28,50,1247.394631,0.22,0.3528008298755187
14,50,1249.864354,0.36,0.399083409715857
4,50,1252.424601,0.46,0.48850624945371907
14,50,1254.848201,0.36,0.41445456306917267
20,50,1257.285635,0.3,0.3264175824175824
8,50,1259.832346,0.42,0.5699734278122232
20,50,1262.229303,0.3,0.36080200501253135
14,50,1264.657459,0.36,0.4268292682926829
20,50,1267.049837,0.3,0.32446906740535547
30,50,1269.329143,0.2,0.2821741790740363
26,50,1271.641613,0.24,0.304781058597678
20,50,1274.002081,0.3,0.419231957170802
